level_0,index,Unnamed: 0,date,link_id,sub_link_id,forward_link_direction,roughness_state_estimate,roughness_state_variance,length_in_meter,sub_link_length,sub_link_geometry_wkt
2157198,5256957,5256957,2023-09-01,500752387,16,True,2.0301468,0.056329362,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
2180119,5312263,5312263,2023-10-15,500752387,3,True,2.4208746,0.061250165,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
2180127,5312271,5312271,2023-10-15,500752387,12,False,2.7970662,0.06718713,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
2180663,5313689,5313689,2023-10-15,500752387,1,True,3.0677617,0.079979956,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
2183229,5320340,5320340,2023-10-15,500752387,13,True,3.438176,0.095906,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
2183652,5321257,5321257,2023-10-01,500752387,8,True,1.8224909,0.05013929,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
2188186,5333139,5333139,2023-10-22,500752387,12,True,2.6463728,0.06324591,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
2192432,5343640,5343640,2023-10-29,500752387,15,True,2.8217118,0.08094317,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
2198816,5359228,5359228,2023-11-01,500752387,15,True,2.9307802,0.087073594,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
2209265,5385869,5385869,2023-11-15,500752387,11,False,2.6433547,0.07016916,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
2209268,5385872,5385872,2023-11-15,500752387,4,False,1.6466258,0.060494144,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
2209270,5385874,5385874,2023-11-15,500752387,16,True,2.2455723,0.07320188,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
2209280,5385885,5385885,2023-11-15,500752387,6,False,1.7493494,0.060608134,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
2213043,5395643,5395643,2023-12-01,500752387,17,False,2.1776114,0.05158706,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
2213647,5397515,5397515,2023-11-22,500752387,4,False,1.624155,0.057243507,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
2213655,5397524,5397524,2023-11-22,500752387,8,False,2.4409378,0.060330044,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
