street_name,link,link_id,functional_class,direction_of_travel,start_node_identifier,end_node_identifier,geometry_wkt,mapmatcher_catalog_hrn,mapmatcher_catalog_version,NW
A83,86622413,86622413,4,BOTH,here:cm:node:1114110311,here:cm:node:17680510,"LINESTRING (-5.69709 55.56933, -5.69713 55.56956, -5.6972 55.5698)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622412,86622412,4,BOTH,here:cm:node:17680506,here:cm:node:1114110311,"LINESTRING (-5.69711 55.56807, -5.6971 55.5681, -5.69706 55.56823, -5.69702 55.56839, -5.697 55.56861, -5.697 55.56882, -5.69701 55.56899, -5.69704 55.56917, -5.69709 55.56933)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,91814799,91814799,4,BOTH,here:cm:node:1101674131,here:cm:node:17680569,"LINESTRING (-5.68876 55.59388, -5.68847 55.5944, -5.68836 55.59458, -5.68824 55.59475, -5.68811 55.59492, -5.6878 55.59529, -5.6867 55.59653, -5.68644 55.59683, -5.68634 55.59697, -5.68622 55.59716, -5.68582 55.5978, -5.68543 55.59835)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,158439337,158439337,4,BOTH,here:cm:node:1114097136,here:cm:node:1101673871,"LINESTRING (-5.69536 55.57515, -5.69516 55.57551, -5.69488 55.57602, -5.69481 55.5762, -5.69476 55.57639, -5.69474 55.57655, -5.69473 55.57678, -5.69473 55.57711, -5.69472 55.57753, -5.69472 55.57824)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,167819609,167819609,4,BOTH,here:cm:node:1101673823,here:cm:node:1101673920,"LINESTRING (-5.69496 55.58436, -5.69501 55.58442, -5.69513 55.58455, -5.69528 55.58468, -5.69591 55.5852, -5.69602 55.5853, -5.69608 55.58541, -5.69608 55.58551, -5.69603 55.5856, -5.69593 55.58571, -5.69571 55.58591, -5.69533 55.58623, -5.6952 55.58632, -5.69506 55.5864, -5.69489 55.58647, -5.69466 55.58651, -5.69419 55.58655, -5.69399 55.58657, -5.69378 55.58661, -5.69354 55.58669, -5.69331 55.58679, -5.69313 55.58688, -5.69287 55.58702, -5.69265 55.58715, -5.69247 55.5873, -5.69234 55.58746, -5.69212 55.58783, -5.69065 55.59046, -5.68964 55.59228)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,135486125,135486125,4,BOTH,here:cm:node:1101673823,here:cm:node:1101674239,"LINESTRING (-5.69496 55.58436, -5.69492 55.5843, -5.69487 55.58417, -5.69483 55.58405, -5.69468 55.58361, -5.69456 55.58323, -5.69452 55.58305, -5.69452 55.58289, -5.69453 55.58278)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,177258597,177258597,4,BOTH,here:cm:node:17680506,here:cm:node:17680450,"LINESTRING (-5.69711 55.56807, -5.69713 55.56801, -5.69722 55.56782, -5.69733 55.56764, -5.69751 55.56741, -5.69782 55.56707, -5.69803 55.56688, -5.69851 55.56654, -5.69876 55.56639, -5.69903 55.56625, -5.69932 55.56612, -5.69964 55.56599, -5.70089 55.56554, -5.70123 55.56541, -5.70153 55.56527, -5.70182 55.56513, -5.70209 55.56496, -5.70232 55.56481, -5.70332 55.56411, -5.70484 55.56304, -5.70511 55.56285, -5.70559 55.56249, -5.706 55.56214, -5.70642 55.56172, -5.70662 55.56147, -5.70675 55.5613, -5.70692 55.56106, -5.70705 55.56086, -5.70727 55.56043, -5.70737 55.56018, -5.70747 55.55986, -5.7075 55.55974)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85609291,85609291,4,BOTH,here:cm:node:1114110336,here:cm:node:1114110331,"LINESTRING (-5.70434 55.54943, -5.70459 55.55012, -5.70501 55.55136, -5.70563 55.55306, -5.70605 55.5542, -5.70639 55.55509, -5.70681 55.55616)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,92965016,92965016,4,BOTH,here:cm:node:1114110338,here:cm:node:1114110336,"LINESTRING (-5.70338 55.54687, -5.70365 55.5476, -5.70434 55.54943)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,93751172,93751172,4,BOTH,here:cm:node:17680424,here:cm:node:17680429,"LINESTRING (-5.70203 55.53138, -5.70166 55.53177, -5.70146 55.53206, -5.70134 55.53229, -5.70124 55.53253)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,92965017,92965017,4,BOTH,here:cm:node:1114110340,here:cm:node:1114110338,"LINESTRING (-5.70314 55.54613, -5.70326 55.54649, -5.70338 55.54687)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,76493436,76493436,4,BOTH,here:cm:node:17680421,here:cm:node:17680424,"LINESTRING (-5.704 55.5296, -5.70398 55.52962, -5.70358 55.52998, -5.70285 55.53064, -5.70203 55.53138)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85533935,85533935,4,BOTH,here:cm:node:1114110331,here:cm:node:17680450,"LINESTRING (-5.70681 55.55616, -5.70724 55.55724, -5.70734 55.5575, -5.70746 55.55786, -5.70752 55.5581, -5.70756 55.5583, -5.70759 55.55851, -5.70761 55.55872, -5.70761 55.55892, -5.7076 55.55913, -5.70758 55.55933, -5.70755 55.55955, -5.7075 55.55974)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,160767843,160767843,4,BOTH,here:cm:node:1114110340,here:cm:node:1114110354,"LINESTRING (-5.70314 55.54613, -5.70304 55.54582, -5.70276 55.54487, -5.70266 55.54449, -5.7024 55.54336, -5.70209 55.54167, -5.70171 55.53981, -5.70154 55.53891)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,144570587,144570587,4,BOTH,here:cm:node:1114110342,here:cm:node:17680421,"LINESTRING (-5.70575 55.52843, -5.70543 55.52859, -5.70505 55.52879, -5.70476 55.52898, -5.70451 55.52916, -5.70427 55.52936, -5.704 55.5296)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85609296,85609296,4,BOTH,here:cm:node:17680429,here:cm:node:1114110354,"LINESTRING (-5.70124 55.53253, -5.70122 55.53258, -5.70117 55.53276, -5.70112 55.53297, -5.7011 55.53317, -5.7011 55.53343, -5.70116 55.53429, -5.70135 55.53749, -5.70138 55.53783, -5.70142 55.53816, -5.70149 55.53863, -5.70154 55.53891)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,106070898,106070898,4,BOTH,here:cm:node:1114097514,here:cm:node:946402287,"LINESTRING (-5.71069 55.49396, -5.71068 55.49409, -5.71066 55.49462, -5.71069 55.49521, -5.71082 55.49588, -5.71107 55.49686, -5.71124 55.49748)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,92965019,92965019,4,BOTH,here:cm:node:1114110345,here:cm:node:1114110342,"LINESTRING (-5.70887 55.52661, -5.70882 55.52669, -5.70862 55.52695, -5.70843 55.52715, -5.70818 55.52736, -5.70787 55.52756, -5.70761 55.5277, -5.70739 55.52781, -5.70709 55.52794, -5.70669 55.52808, -5.70617 55.52827, -5.70575 55.52843)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85684617,85684617,4,BOTH,here:cm:node:1114110377,here:cm:node:1114110376,"LINESTRING (-5.7126 55.51831, -5.71262 55.51837, -5.7127 55.51881, -5.71279 55.51927, -5.71282 55.51955, -5.71282 55.51979, -5.71279 55.52016, -5.71275 55.52042, -5.71271 55.52062, -5.71264 55.52087, -5.71248 55.52129, -5.71236 55.52154, -5.71214 55.52192, -5.71158 55.52275, -5.7111 55.52343)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622427,86622427,4,BOTH,here:cm:node:1114110422,here:cm:node:1114097350,"LINESTRING (-5.71141 55.49991, -5.7114 55.50003, -5.71126 55.502, -5.71122 55.50367, -5.71121 55.50463)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622426,86622426,4,BOTH,here:cm:node:946402288,here:cm:node:1114110422,"LINESTRING (-5.71146 55.49911, -5.71145 55.49933, -5.71141 55.49991)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,106070897,106070897,4,BOTH,here:cm:node:946400832,here:cm:node:1114097514,"LINESTRING (-5.71237 55.48958, -5.71189 55.49057, -5.71137 55.49165, -5.71111 55.49225, -5.71094 55.49272, -5.71083 55.49311, -5.71074 55.49354, -5.71069 55.49396)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,84533917,84533917,4,BOTH,here:cm:node:946402287,here:cm:node:946402288,"LINESTRING (-5.71124 55.49748, -5.71138 55.49811, -5.71143 55.49843, -5.71147 55.49892, -5.71146 55.49911)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85609293,85609293,4,BOTH,here:cm:node:1114097350,here:cm:node:1114110355,"LINESTRING (-5.71121 55.50463, -5.71121 55.50478, -5.71121 55.50532, -5.71127 55.50579, -5.71134 55.50611, -5.71147 55.50643, -5.7116 55.50671, -5.71185 55.50712, -5.71217 55.50751, -5.71263 55.50798, -5.71298 55.50838, -5.71306 55.50849)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86504719,86504719,4,BOTH,here:cm:node:1114110379,here:cm:node:1114110377,"LINESTRING (-5.71216 55.51558, -5.71216 55.51577, -5.71222 55.51624, -5.71227 55.51655, -5.71248 55.51761, -5.7126 55.51831)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,85684615,85684615,4,BOTH,here:cm:node:1114110376,here:cm:node:1114110345,"LINESTRING (-5.7111 55.52343, -5.71009 55.52487, -5.70887 55.52661)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,158300080,158300080,4,BOTH,here:cm:node:1114110379,here:cm:node:1114110355,"LINESTRING (-5.71216 55.51558, -5.71216 55.51545, -5.71219 55.51519, -5.71226 55.5148, -5.71233 55.51454, -5.71242 55.51427, -5.71249 55.5141, -5.71261 55.51386, -5.71315 55.51285, -5.71334 55.51242, -5.71344 55.51215, -5.71353 55.51178, -5.71368 55.51083, -5.71373 55.51043, -5.71373 55.51021, -5.7137 55.50992, -5.7136 55.50952, -5.71345 55.50914, -5.71323 55.50874, -5.71306 55.50849)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622425,86622425,4,BOTH,here:cm:node:1114110420,here:cm:node:1114110419,"LINESTRING (-5.7103 55.47403, -5.71062 55.47427, -5.71084 55.47447, -5.71091 55.47454)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,160766452,160766452,4,BOTH,here:cm:node:1114110419,here:cm:node:1114110378,"LINESTRING (-5.71091 55.47454, -5.71116 55.47481, -5.71127 55.47496, -5.71138 55.47518, -5.71149 55.47545, -5.71153 55.47561, -5.71156 55.47589, -5.71155 55.47615, -5.71146 55.4769, -5.7113 55.47813)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,151681915,151681915,4,BOTH,here:cm:node:17680262,here:cm:node:17680239,"LINESTRING (-5.68025 55.46266, -5.68073 55.46285, -5.6821 55.46341, -5.6827 55.46365, -5.68296 55.46376, -5.68357 55.464, -5.6841 55.46424, -5.68526 55.46482, -5.68578 55.46506, -5.68635 55.46528, -5.68695 55.4655)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622419,86622419,4,BOTH,here:cm:node:1114110416,here:cm:node:1114110351,"LINESTRING (-5.71261 55.4851, -5.71265 55.48524, -5.71277 55.48573)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86811366,86811366,4,BOTH,here:cm:node:17680261,here:cm:node:17680262,"LINESTRING (-5.67951 55.46236, -5.68025 55.46266)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,205614858,205614858,4,BOTH,here:cm:node:17680261,here:cm:node:17687015,"LINESTRING (-5.67951 55.46236, -5.67907 55.46216, -5.67883 55.46202, -5.67861 55.46185, -5.67847 55.46167, -5.67839 55.46144, -5.67835 55.46121, -5.6783 55.46102, -5.67824 55.46088, -5.67814 55.4607, -5.67792 55.46043, -5.67757 55.46006, -5.67739 55.45987, -5.67719 55.45974, -5.67676 55.4595, -5.67639 55.45931, -5.67581 55.45901, -5.67458 55.45836, -5.67412 55.45812, -5.6733 55.45769, -5.6725 55.45729, -5.6721 55.45711, -5.67174 55.45699, -5.67131 55.45685, -5.67063 55.45666, -5.66956 55.45638, -5.66857 55.45611, -5.66668 55.45559, -5.66538 55.45522, -5.66396 55.45481, -5.66325 55.45462, -5.66263 55.45445, -5.66227 55.45432, -5.66194 55.45417, -5.66121 55.45378, -5.6598 55.45299, -5.65896 55.45252, -5.6586 55.45234, -5.65848 55.45229, -5.6583 55.45221)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,136826827,136826827,4,BOTH,here:cm:node:1114110351,here:cm:node:946400832,"LINESTRING (-5.71277 55.48573, -5.71289 55.48619, -5.71297 55.48659, -5.71306 55.48707, -5.71309 55.48737, -5.71309 55.4877, -5.71306 55.48794, -5.71302 55.48814, -5.71292 55.48842, -5.71276 55.48878, -5.71237 55.48958)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622421,86622421,4,BOTH,here:cm:node:1114110378,here:cm:node:1114110417,"LINESTRING (-5.7113 55.47813, -5.71126 55.47845, -5.71116 55.47917, -5.71107 55.47986, -5.71101 55.48036, -5.711 55.48062, -5.71101 55.48085, -5.71104 55.48103, -5.71109 55.48124, -5.71116 55.48146, -5.71131 55.48176, -5.71156 55.48213)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,200676059,200676059,4,BOTH,here:cm:node:17680239,here:cm:node:1114110420,"LINESTRING (-5.68695 55.4655, -5.68712 55.46556, -5.68796 55.46586, -5.68871 55.46607, -5.68984 55.46633, -5.69255 55.46697, -5.69646 55.46791, -5.70018 55.46886, -5.70299 55.46958, -5.70371 55.46976, -5.70465 55.46998, -5.70503 55.47008, -5.70531 55.47019, -5.70559 55.47034, -5.70588 55.47052, -5.70617 55.47073, -5.70653 55.47104, -5.70685 55.47133, -5.70808 55.47239, -5.70854 55.47276, -5.70945 55.4734, -5.7103 55.47403)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,82589650,82589650,5,BOTH,here:cm:node:946400833,here:cm:node:946400832,"LINESTRING (-5.7043 55.48704, -5.70462 55.48717, -5.70475 55.48733, -5.70517 55.48764, -5.70556 55.48798, -5.70587 55.4882, -5.70616 55.48823, -5.70667 55.48822, -5.70717 55.48825, -5.70774 55.48826, -5.70843 55.48827, -5.7091 55.48824, -5.70959 55.48833, -5.71009 55.48836, -5.71077 55.48836, -5.71147 55.48842, -5.71184 55.4886, -5.712 55.48865, -5.7121 55.48859, -5.71208 55.48841, -5.71208 55.48818, -5.71228 55.48812, -5.71253 55.48815, -5.71271 55.48831, -5.71268 55.48845, -5.71258 55.4887, -5.7123 55.48908, -5.71204 55.48947, -5.71237 55.48958)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86622422,86622422,4,BOTH,here:cm:node:1114110417,here:cm:node:1114110416,"LINESTRING (-5.71156 55.48213, -5.71161 55.4822, -5.7119 55.48262, -5.71202 55.48287, -5.71214 55.48323, -5.71232 55.48394, -5.71245 55.48445, -5.71261 55.4851)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,162269502,162269502,4,BOTH,here:cm:node:17686072,here:cm:node:945843718,"LINESTRING (-5.61943 55.43598, -5.61953 55.43598, -5.61981 55.43599, -5.62014 55.43601, -5.62049 55.43605, -5.62084 55.43611, -5.62111 55.43616, -5.62129 55.4362, -5.62163 55.43629, -5.62203 55.43642, -5.62254 55.43662, -5.62314 55.43688, -5.62515 55.43774, -5.62607 55.43814, -5.62728 55.43866, -5.62802 55.43899)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,155586595,155586595,4,BOTH,here:cm:node:945843728,here:cm:node:945843689,"LINESTRING (-5.64691 55.44725, -5.6476 55.44756, -5.6495 55.44842, -5.65006 55.44867, -5.65085 55.44903, -5.65284 55.44989, -5.65528 55.45092)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,93264089,93264089,4,BOTH,here:cm:node:945843689,here:cm:node:17687015,"LINESTRING (-5.65528 55.45092, -5.6583 55.45221)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,133376525,133376525,4,BOTH,here:cm:node:945843728,here:cm:node:945843714,"LINESTRING (-5.64691 55.44725, -5.64506 55.44641, -5.64302 55.44549, -5.64183 55.44494, -5.64124 55.44467, -5.64035 55.4443, -5.63816 55.44343, -5.63567 55.44245, -5.63414 55.44184, -5.63341 55.44155, -5.63276 55.44128, -5.63256 55.4412)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,145154409,145154409,4,BOTH,here:cm:node:945843718,here:cm:node:945843714,"LINESTRING (-5.62802 55.43899, -5.62838 55.43915, -5.6294 55.43964, -5.63122 55.44054, -5.63156 55.44071, -5.63177 55.44082, -5.63203 55.44094, -5.63227 55.44106, -5.63256 55.4412)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,133975548,133975548,4,BOTH,here:cm:node:17686120,here:cm:node:17686072,"LINESTRING (-5.61556 55.43541, -5.61564 55.43544, -5.61583 55.4355, -5.61608 55.43557, -5.61636 55.43564, -5.61668 55.43572, -5.61697 55.43578, -5.61727 55.43584, -5.61754 55.43588, -5.61776 55.43591, -5.61797 55.43593, -5.61815 55.43594, -5.61839 55.43595, -5.61867 55.43596, -5.61943 55.43598)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,107061904,107061904,4,BOTH,here:cm:node:17686313,here:cm:node:17686315,"LINESTRING (-5.61179 55.43148, -5.6118 55.43152, -5.61182 55.4316, -5.61186 55.43169, -5.61193 55.4318, -5.61204 55.43192, -5.61261 55.4325)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,93264093,93264093,4,BOTH,here:cm:node:945843693,here:cm:node:763108381,"LINESTRING (-5.61358 55.4339, -5.61368 55.43399, -5.61382 55.43411, -5.61398 55.43425)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,205605319,205605319,4,BOTH,here:cm:node:17686122,here:cm:node:17686315,"LINESTRING (-5.61344 55.43373, -5.61342 55.4337, -5.61334 55.43358, -5.61317 55.43328, -5.61301 55.43303, -5.61286 55.43281, -5.61272 55.43263, -5.61261 55.4325)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,83046824,83046824,4,BOTH,here:cm:node:17686310,here:cm:node:17686313,"LINESTRING (-5.61181 55.4309, -5.61182 55.43098, -5.6118 55.43122, -5.61179 55.43148)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,162488192,162488192,4,BOTH,here:cm:node:763108381,here:cm:node:17686120,"LINESTRING (-5.61398 55.43425, -5.61415 55.43438, -5.61498 55.43505, -5.61516 55.43519, -5.61527 55.43526, -5.61536 55.43531, -5.61548 55.43537, -5.61556 55.43541)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,94287998,94287998,4,BOTH,here:cm:node:17686189,here:cm:node:1056749162,"LINESTRING (-5.6085 55.42682, -5.60861 55.42685, -5.60872 55.42691, -5.60889 55.42707)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,94287999,94287999,4,BOTH,here:cm:node:1056749162,here:cm:node:17686322,"LINESTRING (-5.60889 55.42707, -5.60986 55.42792)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,78795184,78795184,4,BOTH,here:cm:node:17686304,here:cm:node:17686298,"LINESTRING (-5.61117 55.42909, -5.61122 55.42913, -5.61132 55.42923, -5.61144 55.42937, -5.61152 55.42952, -5.61157 55.42965)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,88684689,88684689,4,BOTH,here:cm:node:17686309,here:cm:node:17686310,"LINESTRING (-5.6118 55.43074, -5.61181 55.43084, -5.61181 55.4309)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86119934,86119934,4,BOTH,here:cm:node:17686298,here:cm:node:17686309,"LINESTRING (-5.61157 55.42965, -5.6116 55.42975, -5.61163 55.42986, -5.61167 55.43003, -5.61175 55.43044, -5.61178 55.43058, -5.6118 55.4307, -5.6118 55.43074)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,96594815,96594815,4,BOTH,here:cm:node:17686302,here:cm:node:17686304,"LINESTRING (-5.61027 55.42828, -5.61034 55.42835, -5.61069 55.42866, -5.61117 55.42909)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,80449528,80449528,4,FORWARD,here:cm:node:17686272,here:cm:node:17686280,"LINESTRING (-5.60415 55.42478, -5.60376 55.42497)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,86946794,86946794,4,BACKWARD,here:cm:node:1042667394,here:cm:node:17686280,"LINESTRING (-5.60361 55.42487, -5.60376 55.42497)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,789930929,789930929,4,BACKWARD,here:cm:node:17686279,here:cm:node:1173604267,"LINESTRING (-5.60376 55.42465, -5.60368 55.4247, -5.60361 55.42475)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A83,99431403,99431403,4,FORWARD,here:cm:node:17686274,here:cm:node:17686272,"LINESTRING (-5.60387 55.42462, -5.60395 55.42462, -5.60403 55.42463, -5.6041 55.42467, -5.60413 55.42472, -5.60415 55.42478)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
